,device,dataset,exp_type,lp_model,attack_method,attack_goal,attack_rate,outputs,seed,datasetsDir,best_test_result,best_val_result
8720,cuda:0,PubMed,poisoning,node2vec,pgd,integrity,0.1,outputs,1,datasets,[0.81448326 0.77179033 0.67708099 0.83531624 0.74792087],[0.8220154  0.78001815 0.69426751 0.83616436 0.75863785]
8721,cuda:0,Cora,poisoning,vgnae,clga,availability,0.1,outputs,4,datasets,[0.87613258 0.72437554 0.8949182  0.66730893 0.76453276],[0.89209721 0.73189655 0.90344828 0.67265725 0.77115526]
8722,cuda:0,PubMed,poisoning,deepwalk,minmax,availability,0.1,outputs,9,datasets,[0.79848276 0.75328708 0.59488559 0.87073797 0.70685196],[0.79904091 0.75590181 0.59950298 0.8723821  0.7106474 ]
8723,cuda:0,Cora,poisoning,deepwalk,viking,integrity,0.15,outputs,3,datasets,[0.79533196 0.72249824 0.48438978 0.9250226  0.63582742],[0.83631886 0.75047439 0.52941179 0.94897962 0.67965895]
8724,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,integrity,0.2,outputs,4,datasets,[0.6577132  0.67618001 0.39956093 0.89434892 0.55235207],[0.67799935 0.74025154 0.45294118 0.88252151 0.59863943]
8725,cuda:0,PubMed,poisoning,vgnae,minmax,integrity,0.05,outputs,5,datasets,[0.96666948 0.7888563  0.98725468 0.7067991  0.82381176],[0.97157318 0.78737579 0.98915011 0.70455643 0.82294312]
8726,cuda:0,Cora,poisoning,gca,metattack,integrity,0.15,outputs,4,datasets,[0.84992126 0.77312511 0.69441819 0.82425606 0.75378692],[0.87808507 0.791924   0.71292776 0.84650111 0.77399379]
8727,cuda:0,Cora,poisoning,gca,dice,integrity,0.1,outputs,9,datasets,[0.88794799 0.80581838 0.73415327 0.85698509 0.79082805],[0.91234915 0.82375854 0.76200002 0.86004514 0.80805945]
8728,cuda:0,Cora,poisoning,vgnae,dice,availability,0.05,outputs,9,datasets,[0.9406963  0.76303318 0.9630332  0.68788084 0.80252765],[0.94088754 0.75855513 0.96197718 0.68378378 0.79936809]
8729,cuda:0,Cora,poisoning,node2vec,metattack,availability,0.1,outputs,4,datasets,[0.80013686 0.74806368 0.55335629 0.90627199 0.68714929],[0.8178805  0.76422411 0.58275861 0.91474968 0.71195364]
8730,cuda:0,Cora,evasion,gcn,aalp,availability,0.1,outputs,1,datasets,[0.88008783 0.8059631  0.79659414 0.8119576  0.80420244],[0.88136449 0.80246913 0.77419353 0.82092553 0.796875  ]
8731,cuda:0,PubMed,poisoning,gat,aalp,integrity,0.15,outputs,4,datasets,[0.77781153 0.75930518 0.70482743 0.79101264 0.7454372 ],[0.92963734 0.86416966 0.91764438 0.82898492 0.87106448]
8732,cuda:0,CiteSeer,poisoning,gat,nodeembeddingattack,availability,0.15,outputs,4,datasets,[0.83664009 0.77164084 0.70413435 0.8140403  0.75510907],[0.86129973 0.77260983 0.70542634 0.81492537 0.75623268]
8733,cuda:0,Cora,poisoning,gca,pgd,integrity,0.2,outputs,5,datasets,[0.90190742 0.82280576 0.78618735 0.84839201 0.81610602],[0.92906517 0.84955758 0.82244897 0.85927504 0.84045875]
8734,cuda:0,CiteSeer,poisoning,vgnae,viking,availability,0.2,outputs,8,datasets,[0.8744761  0.71294602 0.88746572 0.65785012 0.75559884],[0.88560054 0.72477064 0.90275228 0.66576455 0.76635514]
8735,cuda:0,CiteSeer,poisoning,gca,random,integrity,0.2,outputs,7,datasets,[0.89000399 0.80845225 0.73435783 0.86211342 0.79312384],[0.88719478 0.81758243 0.75164837 0.86582279 0.80470586]
8736,cuda:0,Cora,poisoning,gat,pgd,integrity,0.1,outputs,10,datasets,[0.87734397 0.81192333 0.82024598 0.80688691 0.81351161],[0.89901936 0.83397496 0.85351562 0.81758654 0.83516484]
8737,cuda:0,CiteSeer,poisoning,vgnae,dice,availability,0.05,outputs,7,datasets,[0.94990487 0.75878156 0.97145993 0.68155564 0.80108622],[0.94730395 0.76156388 0.97136563 0.68425136 0.80291306]
8738,cuda:0,CiteSeer,poisoning,vgnae,nodeembeddingattack,availability,0.1,outputs,4,datasets,[0.96906271 0.76065773 0.98781973 0.67922948 0.80496278],[0.97321573 0.76222494 0.99022007 0.68010076 0.80637134]
8739,cuda:0,Cora,poisoning,gcn,pgd,integrity,0.05,outputs,5,datasets,[0.88104084 0.8091296  0.77105016 0.83461344 0.80157369],[0.896808   0.83174455 0.7988506  0.85363358 0.82533401]
8740,cuda:0,PubMed,poisoning,gat,dice,availability,0.05,outputs,3,datasets,[0.91214945 0.84357399 0.85064203 0.83878493 0.84467185],[0.91593885 0.84632719 0.85511494 0.84034544 0.84766585]
8741,cuda:0,Cora,poisoning,node2vec,clga,integrity,0.1,outputs,8,datasets,[0.81550979 0.75538206 0.5676443  0.90909094 0.69889343],[0.84101086 0.77266252 0.59203035 0.92719167 0.7226404 ]
8742,cuda:0,CiteSeer,poisoning,gca,clga,availability,0.2,outputs,4,datasets,[0.84077188 0.76837212 0.6493023  0.85225886 0.73706442],[0.8291772  0.75046557 0.61266297 0.84575838 0.71058315]
8743,cuda:0,Cora,poisoning,vgnae,metattack,availability,0.1,outputs,5,datasets,[0.89709675 0.74031842 0.91652322 0.67769647 0.77922077],[0.90971314 0.74655172 0.92068964 0.68286445 0.78414096]
8744,cuda:0,CiteSeer,poisoning,gcn,metattack,integrity,0.1,outputs,4,datasets,[0.79183802 0.74835348 0.63995612 0.8170988  0.71775937],[0.83572515 0.77142859 0.6813187  0.83109921 0.74879223]
8745,cuda:0,PubMed,poisoning,gcn,minmax,integrity,0.15,outputs,5,datasets,[0.90344295 0.82406521 0.78750283 0.84965014 0.81739694],[0.92524344 0.8471154  0.8357532  0.85445899 0.84500253]
8746,cuda:0,Cora,poisoning,gat,aalp,integrity,0.2,outputs,2,datasets,[0.82123188 0.77483445 0.71144748 0.81473458 0.75959599],[0.88047701 0.81309295 0.77798861 0.83673471 0.80629307]
8747,cuda:0,Cora,poisoning,deepwalk,nodeembeddingattack,integrity,0.1,outputs,6,datasets,[0.78226385 0.7393567  0.51371807 0.93620688 0.6634087 ],[0.85356683 0.80566806 0.62039047 0.94389439 0.74869114]
8748,cuda:0,CiteSeer,poisoning,gca,dice,integrity,0.1,outputs,4,datasets,[0.90345768 0.82656425 0.77826566 0.86148238 0.81776237],[0.90642947 0.83144802 0.79953378 0.84482759 0.82155687]
8749,cuda:0,Cora,poisoning,gat,nodeembeddingattack,integrity,0.05,outputs,5,datasets,[0.86101263 0.79683065 0.73226112 0.84084737 0.78280663],[0.90013192 0.82944608 0.78884465 0.85069817 0.81860471]
8750,cuda:0,Cora,clean,vgnae,noattack,integrity,0.05,outputs,8,datasets,[0.95827206 0.76655629 0.98107851 0.68652764 0.80778967],[0.95403613 0.76518027 0.97912711 0.68571429 0.80656506]
8751,cuda:0,CiteSeer,poisoning,deepwalk,viking,availability,0.15,outputs,7,datasets,[0.73042549 0.71275073 0.47755492 0.90171325 0.62441462],[0.72712217 0.68403441 0.42447418 0.88270378 0.57327306]
8752,cuda:0,PubMed,clean,gat,noattack,integrity,0.05,outputs,6,datasets,[0.9310782  0.85988605 0.87750959 0.84763306 0.86231256],[0.93246279 0.86253387 0.88357401 0.84789431 0.86536658]
8753,cuda:0,CiteSeer,poisoning,deepwalk,pgd,availability,0.15,outputs,8,datasets,[0.78602982 0.76892823 0.59882003 0.90760058 0.72156394],[0.78072663 0.75690335 0.57790929 0.90015364 0.70390397]
8754,cuda:0,CiteSeer,poisoning,gca,metattack,integrity,0.1,outputs,7,datasets,[0.88373652 0.80241495 0.72338092 0.85919166 0.78545886],[0.91222799 0.83351654 0.7824176  0.871481   0.82455122]
8755,cuda:0,Cora,poisoning,vgnae,dice,integrity,0.15,outputs,1,datasets,[0.94112458 0.74597919 0.97540206 0.66861219 0.79338206],[0.93887738 0.73439049 0.97095436 0.64819945 0.77740864]
8756,cuda:0,Cora,poisoning,gat,pgd,availability,0.2,outputs,3,datasets,[0.89456017 0.82895869 0.83132529 0.82740897 0.82936245],[0.88757432 0.8228448  0.81724137 0.82650393 0.82184654]
8757,cuda:0,PubMed,poisoning,gat,random,integrity,0.15,outputs,3,datasets,[0.89423349 0.81705391 0.80859464 0.8225103  0.81549317],[0.89475696 0.81893051 0.81453067 0.82176191 0.81813031]
8758,cuda:0,PubMed,poisoning,deepwalk,minmax,availability,0.1,outputs,10,datasets,[0.80013249 0.75587535 0.59975153 0.87204576 0.71071041],[0.80067449 0.75564295 0.59888178 0.8723982  0.7102161 ]
8759,cuda:0,Cora,poisoning,node2vec,viking,integrity,0.2,outputs,1,datasets,[0.78170791 0.71729356 0.48438978 0.90699732 0.63151401],[0.8348246  0.74383301 0.52751422 0.92976588 0.67312342]
8760,cuda:0,Cora,poisoning,deepwalk,viking,integrity,0.1,outputs,9,datasets,[0.81176713 0.74118757 0.52790916 0.9207921  0.67107636],[0.83775551 0.76233399 0.55977231 0.94098884 0.70196313]
8761,cuda:0,CiteSeer,poisoning,vgnae,pgd,availability,0.05,outputs,4,datasets,[0.96445508 0.77671958 0.98306876 0.69588015 0.81491227],[0.96810554 0.77813163 0.98726118 0.69610778 0.81650572]
8762,cuda:0,PubMed,poisoning,gat,nodeembeddingattack,integrity,0.2,outputs,9,datasets,[0.92060484 0.84762013 0.82878411 0.86122829 0.84469473],[0.93095478 0.86108965 0.85864347 0.82485223 0.84140867]
8763,cuda:0,CiteSeer,poisoning,vgnae,random,integrity,0.1,outputs,5,datasets,[0.96036008 0.75960483 0.98353457 0.6793025  0.80358744],[0.95536288 0.74945055 0.98241758 0.67016492 0.79679144]
8764,cuda:0,PubMed,poisoning,deepwalk,random,integrity,0.05,outputs,5,datasets,[0.79589061 0.75236857 0.59316492 0.8702631  0.70547992],[0.80154141 0.75857401 0.60717511 0.87087381 0.71550119]
8765,cuda:0,Cora,poisoning,gat,aalp,availability,0.05,outputs,7,datasets,[0.81030243 0.75064546 0.64802063 0.81537628 0.72212893],[0.83028686 0.75948274 0.65862072 0.82505399 0.7325024 ]
8766,cuda:0,Cora,poisoning,vgnae,aalp,integrity,0.05,outputs,8,datasets,[0.92660186 0.743614   0.95931882 0.67019167 0.78910505],[0.95435478 0.75142315 0.9829222  0.67185473 0.798151  ]
8767,cuda:0,CiteSeer,poisoning,deepwalk,random,integrity,0.2,outputs,8,datasets,[0.72913566 0.72200876 0.48408341 0.9235602  0.63521785],[0.75112426 0.73516488 0.50549453 0.93495935 0.65620548]
8768,cuda:0,Cora,poisoning,deepwalk,nodeembeddingattack,integrity,0.05,outputs,2,datasets,[0.78750305 0.75567645 0.5525071  0.93067729 0.69338083],[0.85705187 0.8197279  0.66932273 0.94514769 0.78367347]
8769,cuda:0,Cora,poisoning,deepwalk,metattack,integrity,0.05,outputs,10,datasets,[0.8289307  0.76300853 0.5752129  0.92121214 0.70821202],[0.84817034 0.77798861 0.59582543 0.93731344 0.72853827]
8770,cuda:0,Cora,clean,gat,noattack,integrity,0.05,outputs,2,datasets,[0.89645504 0.82332075 0.79091769 0.84572583 0.81740409],[0.90882479 0.83965844 0.81593931 0.8565737  0.83576286]
8771,cuda:0,Cora,poisoning,gca,viking,availability,0.15,outputs,2,datasets,[0.82583007 0.74979424 0.62962961 0.8288191  0.71562207],[0.84289122 0.76361388 0.66171616 0.83108807 0.7367937 ]
8772,cuda:0,CiteSeer,poisoning,node2vec,clga,availability,0.15,outputs,1,datasets,[0.72461616 0.707811   0.47444552 0.8896926  0.61886793],[0.72250261 0.69100583 0.44680852 0.87334591 0.59117079]
8773,cuda:0,CiteSeer,poisoning,node2vec,random,integrity,0.1,outputs,8,datasets,[0.75295118 0.74204171 0.54555434 0.89873415 0.67896175],[0.74855935 0.73901105 0.54065937 0.89617485 0.67443454]
8774,cuda:0,Cora,poisoning,vgnae,nodeembeddingattack,availability,0.1,outputs,9,datasets,[0.95054185 0.77313354 0.97686648 0.69406052 0.81153091],[0.94478227 0.77       0.96210527 0.69505703 0.80706402]
8775,cuda:0,Cora,poisoning,vgnae,nodeembeddingattack,availability,0.1,outputs,6,datasets,[0.95054185 0.77313354 0.97686648 0.69406052 0.81153091],[0.94478227 0.77       0.96210527 0.69505703 0.80706402]
8776,cuda:0,Cora,poisoning,deepwalk,nodeembeddingattack,availability,0.15,outputs,5,datasets,[0.78470517 0.75917685 0.54949945 0.94636017 0.69528508],[0.80049227 0.76785719 0.5714286  0.94117647 0.71111113]
8777,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,availability,0.1,outputs,5,datasets,[0.76837314 0.76248479 0.57125455 0.9250493  0.70632529],[0.7902601  0.77567244 0.59413201 0.93282151 0.7259149 ]
8778,cuda:0,Cora,poisoning,deepwalk,clga,availability,0.05,outputs,5,datasets,[0.80061933 0.7490983  0.55184853 0.91139239 0.68744737],[0.78729043 0.73734176 0.53526223 0.89833081 0.67082155]
8779,cuda:0,Cora,poisoning,vgnae,pgd,availability,0.15,outputs,3,datasets,[0.95412783 0.77953953 0.98175502 0.69904114 0.81662151],[0.94999484 0.77700348 0.98432058 0.69581281 0.81529582]
8780,cuda:0,PubMed,poisoning,gat,aalp,integrity,0.15,outputs,7,datasets,[0.7807361  0.77385515 0.69873673 0.82227236 0.75548774],[0.93658374 0.87437952 0.90297836 0.85412443 0.87787223]
8781,cuda:0,PubMed,poisoning,gat,pgd,availability,0.05,outputs,8,datasets,[0.93243811 0.85952896 0.87504059 0.84871083 0.86167461],[0.93357198 0.86165261 0.87957549 0.84913749 0.86408848]
8782,cuda:0,CiteSeer,poisoning,gcn,pgd,availability,0.05,outputs,9,datasets,[0.83209261 0.76878309 0.76507938 0.77078891 0.76792353],[0.83591176 0.77388537 0.77494693 0.77330506 0.77412516]
8783,cuda:0,Cora,poisoning,gat,clga,availability,0.2,outputs,2,datasets,[0.76988855 0.71820694 0.54581356 0.83303195 0.65950847],[0.77387313 0.73378164 0.56803799 0.84970415 0.68089139]
8784,cuda:0,Cora,poisoning,vgnae,minmax,integrity,0.2,outputs,6,datasets,[0.92378666 0.74875798 0.96215707 0.67440318 0.79298246],[0.95091443 0.74537269 0.98097253 0.65398168 0.78477802]
8785,cuda:0,Cora,poisoning,node2vec,nodeembeddingattack,availability,0.15,outputs,10,datasets,[0.79069996 0.76279193 0.57730812 0.91777188 0.70877427],[0.80778161 0.77176344 0.59821427 0.91623932 0.72383523]
8786,cuda:0,CiteSeer,poisoning,gca,minmax,integrity,0.05,outputs,5,datasets,[0.91158616 0.83150387 0.80131721 0.85280377 0.82625926],[0.91315035 0.82249177 0.78539824 0.84725535 0.81515503]
8787,cuda:0,Cora,poisoning,vgnae,nodeembeddingattack,availability,0.2,outputs,2,datasets,[0.94732817 0.77218935 0.9775148  0.69295302 0.81099657],[0.95781485 0.77488152 0.98341233 0.69397993 0.81372549]
8788,cuda:0,Cora,poisoning,gca,aalp,integrity,0.05,outputs,2,datasets,[0.8798079  0.80676442 0.73793757 0.85573232 0.79248166],[0.91750051 0.85009485 0.80075902 0.88842106 0.84231538]
8789,cuda:0,Cora,poisoning,node2vec,pgd,availability,0.05,outputs,3,datasets,[0.84313698 0.80169261 0.67612076 0.90287113 0.77321476],[0.83800354 0.78440368 0.63486236 0.90575916 0.74649405]
8790,cuda:0,Cora,poisoning,gca,pgd,availability,0.2,outputs,8,datasets,[0.90980371 0.83024955 0.79690188 0.85384971 0.82439351],[0.90093787 0.81551725 0.76551723 0.85057473 0.80580759]
8791,cuda:0,PubMed,poisoning,vgnae,nodeembeddingattack,availability,0.1,outputs,5,datasets,[0.97441783 0.79580775 0.99072564 0.71283647 0.82911608],[0.97421315 0.79763099 0.98896968 0.715257   0.8301331 ]
8792,cuda:0,PubMed,poisoning,vgnae,dice,availability,0.2,outputs,2,datasets,[0.9138209  0.75188669 0.92543364 0.68698524 0.78857828],[0.91122568 0.75033799 0.92068499 0.68672269 0.78667693]
8793,cuda:0,PubMed,poisoning,gca,clga,availability,0.1,outputs,5,datasets,[0.89698377 0.82177508 0.78968006 0.8438465  0.81586528],[0.8986061  0.82674444 0.80119735 0.84433806 0.82220221]
8794,cuda:0,Cora,poisoning,gcn,nodeembeddingattack,integrity,0.1,outputs,6,datasets,[0.87039885 0.78618735 0.72469252 0.82632148 0.7721774 ],[0.89259592 0.82388663 0.79826462 0.81959909 0.80879122]
8795,cuda:0,PubMed,poisoning,vgnae,dice,availability,0.2,outputs,5,datasets,[0.9138209  0.75188669 0.92543364 0.68698524 0.78857828],[0.91122569 0.75033799 0.92068499 0.68672269 0.78667693]
8796,cuda:0,Cora,poisoning,gca,clga,availability,0.05,outputs,2,datasets,[0.87168067 0.80568081 0.7348963  0.85609245 0.79087824],[0.8720247  0.79520798 0.7106691  0.85527748 0.77629632]
8797,cuda:0,CiteSeer,poisoning,deepwalk,viking,integrity,0.1,outputs,3,datasets,[0.75133416 0.73682767 0.52250272 0.9145053  0.66503668],[0.76412028 0.74340665 0.52967036 0.92514396 0.67365479]
8798,cuda:0,Cora,poisoning,gcn,pgd,availability,0.1,outputs,4,datasets,[0.90843482 0.84305435 0.83793408 0.84660369 0.84224659],[0.89052049 0.83244205 0.82174689 0.83970857 0.83063066]
8799,cuda:0,PubMed,poisoning,gat,dice,integrity,0.1,outputs,5,datasets,[0.92336976 0.84888899 0.85574102 0.84417248 0.84991741],[0.92622835 0.8550337  0.86762589 0.83885926 0.8530001 ]
8800,cuda:0,CiteSeer,poisoning,gcn,aalp,availability,0.15,outputs,3,datasets,[0.73038172 0.67694259 0.50760138 0.76756066 0.61108291],[0.74138301 0.67978001 0.51438242 0.76864725 0.61632037]
8801,cuda:0,CiteSeer,poisoning,gcn,aalp,availability,0.05,outputs,2,datasets,[0.81535453 0.74975073 0.73280162 0.75851393 0.74543613],[0.826368   0.75400001 0.75       0.75604838 0.753012  ]
8802,cuda:0,PubMed,poisoning,deepwalk,aalp,availability,0.15,outputs,9,datasets,[0.72955842 0.67201734 0.3905423  0.89358747 0.54353338],[0.73345415 0.67389798 0.39361334 0.89573461 0.5469014 ]
8803,cuda:0,CiteSeer,poisoning,node2vec,minmax,integrity,0.05,outputs,5,datasets,[0.75331266 0.75548846 0.58507133 0.88759369 0.70525962],[0.76890256 0.75744212 0.58628321 0.88926172 0.70666665]
8804,cuda:0,CiteSeer,poisoning,gat,viking,availability,0.15,outputs,8,datasets,[0.79878746 0.5        1.         0.5        0.66666669],[0.79245619 0.5        1.         0.5        0.66666669]
8805,cuda:0,PubMed,poisoning,deepwalk,dice,integrity,0.2,outputs,6,datasets,[0.77208513 0.7310794  0.53113014 0.88506716 0.66387051],[0.76889646 0.74523407 0.53630704 0.86472923 0.6620248 ]
8806,cuda:0,PubMed,poisoning,deepwalk,pgd,availability,0.2,outputs,4,datasets,[0.83290496 0.7818805  0.69137949 0.84417725 0.76017618],[0.8348511  0.78712821 0.7035535  0.84475362 0.76771504]
8807,cuda:0,Cora,poisoning,vgnae,nodeembeddingattack,integrity,0.2,outputs,8,datasets,[0.9476831  0.75756859 0.97540206 0.67940692 0.80093221],[0.94727326 0.72850925 0.97704083 0.61427426 0.75430823]
8808,cuda:0,Cora,poisoning,gca,nodeembeddingattack,integrity,0.2,outputs,5,datasets,[0.8830028  0.80132449 0.71428573 0.86483389 0.78238338],[0.89031096 0.82970619 0.73469388 0.845815   0.78634816]
8809,cuda:0,Cora,poisoning,gcn,metattack,availability,0.15,outputs,1,datasets,[0.79775264 0.73804617 0.64550698 0.79210925 0.71133322],[0.78659518 0.72148758 0.60495865 0.78879309 0.68475211]
8810,cuda:0,CiteSeer,poisoning,node2vec,clga,availability,0.2,outputs,4,datasets,[0.74162293 0.71744186 0.48465115 0.90687555 0.63170654],[0.72845035 0.69366854 0.44134077 0.89097744 0.59028643]
8811,cuda:0,PubMed,poisoning,deepwalk,minmax,availability,0.2,outputs,5,datasets,[0.78702874 0.73761904 0.55780953 0.87105888 0.68009752],[0.78432662 0.73242521 0.54810441 0.86813521 0.67196077]
8812,cuda:0,PubMed,poisoning,gat,dice,integrity,0.1,outputs,2,datasets,[0.92092244 0.84829682 0.85258287 0.84533662 0.84894431],[0.92265297 0.8509649  0.85779375 0.83849037 0.8480323 ]
8813,cuda:0,PubMed,poisoning,gcn,random,integrity,0.1,outputs,6,datasets,[0.91778903 0.84339046 0.84017593 0.84561247 0.84288543],[0.91973492 0.84792417 0.84837544 0.84761047 0.84799278]
8814,cuda:0,Cora,poisoning,gat,nodeembeddingattack,integrity,0.1,outputs,6,datasets,[0.86064566 0.78736991 0.68874174 0.85798466 0.76410389],[0.90060178 0.83805668 0.77223426 0.86618006 0.81651372]
8815,cuda:0,Cora,poisoning,deepwalk,dice,integrity,0.1,outputs,6,datasets,[0.77808886 0.73888361 0.52317882 0.92013311 0.66706872],[0.79957116 0.75608569 0.53600001 0.93542755 0.68150038]
8816,cuda:0,Cora,clean,gcn,noattack,integrity,0.05,outputs,2,datasets,[0.86940288 0.7977767  0.75212866 0.82769394 0.78810412],[0.88653508 0.82163185 0.7817837  0.84948456 0.81422925]
8817,cuda:0,Cora,poisoning,gcn,random,integrity,0.2,outputs,6,datasets,[0.79016012 0.73574638 0.61305583 0.81253916 0.69884062],[0.82149866 0.75237191 0.63377607 0.83084577 0.71905273]
8818,cuda:0,PubMed,poisoning,gca,viking,availability,0.15,outputs,10,datasets,[0.89049547 0.82326508 0.79089874 0.84563923 0.81735349],[0.89084278 0.82686615 0.80086482 0.84479654 0.82224435]
8819,cuda:0,Cora,poisoning,gat,pgd,integrity,0.1,outputs,6,datasets,[0.87518094 0.8022238  0.77861875 0.81727904 0.79748064],[0.90655205 0.82916266 0.8203125  0.83086056 0.82555276]
8820,cuda:0,CiteSeer,poisoning,gat,random,integrity,0.05,outputs,8,datasets,[0.84711376 0.76646543 0.77058178 0.76428962 0.76742285],[0.84616109 0.77637368 0.77802199 0.77546549 0.77674156]
8821,cuda:0,CiteSeer,poisoning,gat,clga,integrity,0.2,outputs,1,datasets,[0.82752907 0.5        1.         0.5        0.66666669],[0.82334129 0.49779248 1.         0.49779248 0.66470152]
8822,cuda:0,PubMed,poisoning,deepwalk,dice,availability,0.2,outputs,7,datasets,[0.74387592 0.70992905 0.49921152 0.86284435 0.63248777],[0.75347642 0.71777833 0.5150969  0.86623722 0.64603651]
8823,cuda:0,PubMed,poisoning,node2vec,random,availability,0.2,outputs,7,datasets,[0.74982433 0.70845473 0.499953   0.85755742 0.63165396],[0.74771308 0.70834899 0.49849567 0.85904086 0.63089001]
8824,cuda:0,PubMed,poisoning,gat,clga,integrity,0.05,outputs,3,datasets,[0.92086143 0.84358782 0.86905032 0.82693857 0.84747165],[0.92711992 0.85320371 0.88929135 0.82904178 0.85811031]
8825,cuda:0,CiteSeer,poisoning,gat,viking,availability,0.2,outputs,2,datasets,[0.76875823 0.5        1.         0.5        0.66666669],[0.77671071 0.5        1.         0.5        0.66666669]
8826,cuda:0,PubMed,poisoning,deepwalk,viking,integrity,0.05,outputs,10,datasets,[0.78427932 0.75902319 0.61222649 0.86667728 0.71756232],[0.78097954 0.75897735 0.60627848 0.85444105 0.70927948]
8827,cuda:0,CiteSeer,poisoning,gca,nodeembeddingattack,availability,0.1,outputs,5,datasets,[0.91766376 0.8380025  0.80755174 0.85992217 0.83291459],[0.92315326 0.84718829 0.82151592 0.86597937 0.84316188]
8828,cuda:0,PubMed,clean,deepwalk,noattack,integrity,0.05,outputs,2,datasets,[0.79016875 0.76376039 0.63343108 0.85675055 0.72835737],[0.79822589 0.76951712 0.64666063 0.85731381 0.73723471]
8829,cuda:0,PubMed,poisoning,deepwalk,dice,integrity,0.1,outputs,2,datasets,[0.777535   0.74264038 0.56880218 0.87196332 0.68848765],[0.78335972 0.75191814 0.57865709 0.86487454 0.69339085]
8830,cuda:0,CiteSeer,poisoning,gcn,dice,availability,0.1,outputs,6,datasets,[0.82816479 0.75301206 0.77546549 0.74213839 0.75843596],[0.82683975 0.74505496 0.77362639 0.73180872 0.75213677]
8831,cuda:0,CiteSeer,poisoning,vgnae,viking,integrity,0.05,outputs,5,datasets,[0.9646135  0.76262349 0.99121845 0.68022599 0.80679026],[0.96210603 0.75549451 0.98901099 0.6741573  0.80178174]
8832,cuda:0,CiteSeer,poisoning,gca,aalp,integrity,0.2,outputs,3,datasets,[0.75685758 0.73942888 0.65642154 0.78736013 0.71595335],[0.86510868 0.79317933 0.76703298 0.80974478 0.78781044]
8833,cuda:0,PubMed,poisoning,deepwalk,random,availability,0.1,outputs,4,datasets,[0.77532734 0.7332086  0.54542661 0.87347072 0.67152733],[0.77154802 0.72989744 0.53928202 0.87153989 0.66628653]
8834,cuda:0,Cora,poisoning,gca,aalp,integrity,0.05,outputs,5,datasets,[0.87104128 0.80439925 0.73320717 0.85493654 0.78940666],[0.91351101 0.84819734 0.8045541  0.88149691 0.84126985]
8835,cuda:0,CiteSeer,poisoning,gcn,clga,integrity,0.05,outputs,6,datasets,[0.81640722 0.75960481 0.70911086 0.7887668  0.74682081],[0.83235841 0.76923078 0.71868134 0.79951102 0.75694454]
8836,cuda:0,CiteSeer,poisoning,gca,clga,integrity,0.1,outputs,2,datasets,[0.88729349 0.79665202 0.71899015 0.85120207 0.77952987],[0.88161042 0.79768473 0.72345132 0.84824902 0.78089553]
8837,cuda:0,CiteSeer,poisoning,deepwalk,minmax,integrity,0.1,outputs,5,datasets,[0.75750102 0.75054884 0.56750822 0.8952381  0.69465899],[0.77506435 0.76640707 0.58783782 0.90625    0.71311474]
8838,cuda:0,CiteSeer,poisoning,vgnae,viking,availability,0.2,outputs,3,datasets,[0.8744761  0.71294602 0.88746572 0.65785012 0.75559884],[0.88560054 0.72477064 0.90275228 0.66576455 0.76635514]
8839,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.1,outputs,4,datasets,[0.75526767 0.74176729 0.54555434 0.89792234 0.67872995],[0.76286439 0.74065936 0.54065937 0.90109891 0.67582422]
8840,cuda:0,CiteSeer,poisoning,node2vec,pgd,integrity,0.05,outputs,8,datasets,[0.77579071 0.76701427 0.60922062 0.8901363  0.72336257],[0.76611194 0.76269317 0.59423506 0.89333332 0.71371508]
8841,cuda:0,CiteSeer,poisoning,gat,pgd,integrity,0.15,outputs,9,datasets,[0.83157102 0.77250278 0.72667396 0.80000001 0.76157606],[0.85405465 0.78959024 0.7589286  0.80568719 0.7816093 ]
8842,cuda:0,CiteSeer,poisoning,node2vec,random,availability,0.2,outputs,9,datasets,[0.71821221 0.69807869 0.43824336 0.91238093 0.592089  ],[0.7161994  0.69322342 0.42490843 0.91699606 0.58072591]
8843,cuda:0,PubMed,poisoning,node2vec,nodeembeddingattack,availability,0.05,outputs,7,datasets,[0.78766139 0.76397955 0.65321147 0.83910322 0.73457944],[0.78377727 0.75908554 0.64774346 0.83330786 0.72890073]
8844,cuda:0,CiteSeer,poisoning,deepwalk,nodeembeddingattack,integrity,0.05,outputs,7,datasets,[0.74623368 0.73545557 0.52799124 0.902439   0.66620505],[0.78429618 0.78857142 0.61904764 0.91228068 0.73758864]
8845,cuda:0,Cora,poisoning,gca,minmax,integrity,0.1,outputs,3,datasets,[0.88916258 0.81362349 0.76537371 0.8471204  0.80417496],[0.92533951 0.84814453 0.81287724 0.8660236  0.83860922]
8846,cuda:0,CiteSeer,poisoning,deepwalk,nodeembeddingattack,availability,0.1,outputs,10,datasets,[0.77367178 0.76248479 0.56760049 0.93013972 0.70499241],[0.80936568 0.77628368 0.58924204 0.94140625 0.72481209]
8847,cuda:0,CiteSeer,poisoning,deepwalk,nodeembeddingattack,availability,0.1,outputs,6,datasets,[0.76677235 0.76218033 0.56516445 0.93266332 0.70383012],[0.78807515 0.77567244 0.58679706 0.94302553 0.72343636]
